"","Intrinsic","Batch","spin_cpm","pdac_cpm"
"AC124283.2",NA,NA,0,0
"AC124283.4",NA,NA,0,0
"AC124287.1",NA,NA,0,0.00280110902404835
"AC124290.1",NA,NA,0,0.0290749400765485
"AC124290.2",NA,NA,0,0
"AC124293.1",NA,NA,0,0
"AC124301.1",NA,NA,0,0.0288176930491494
"AC124301.2",NA,NA,0,0
"AC124303.1",NA,NA,0,0
"AC124303.2",NA,NA,0,0.0810749608975239
"AC124312.2",NA,NA,0,0.0473205262541001
"AC124312.3",NA,NA,0,0
"AC124312.6",NA,NA,0,0
"AC124319.3",NA,NA,0,0.0341547410470368
"AC124657.1",NA,NA,0,0
"AC124784.1",NA,NA,0,0
"AC124804.1",NA,NA,0,0.523053984979683
"AC124854.1",NA,NA,0,0
"AC124856.1",NA,NA,0,0.0103075398829641
"AC124861.1",NA,NA,0,0
"AC124864.1",NA,NA,0,0
"AC124864.2",NA,NA,0,0
"AC124891.1",NA,NA,0,0
"AC124893.1",NA,NA,0,0.0104250983448013
"AC124944.2",NA,NA,0,0.00448665779241649
"AC124945.1",NA,NA,0,0
"AC124947.2",NA,NA,0,0.103506322482319
"AC125238.1",NA,NA,0,0
"AC125257.2",NA,NA,0,0
"AC125388.1",NA,NA,0,0
"AC125421.1",NA,NA,0,0
"AC125421.2",NA,NA,0,0.0170614788691397
"AC125494.3",NA,NA,0,0
"AC125603.1",NA,NA,0,0.0204386427040749
"AC125603.3",NA,NA,0,0.0276110878130378
"AC125603.4",NA,NA,0,0.253172091966219
"AC125611.1",NA,NA,0,0
"AC125611.4",NA,NA,0,0.16867547778882
"AC125616.1",NA,NA,0,0.0500555818155023
"AC125618.1",NA,NA,0,0.0247382636383148
"AC125793.1",NA,NA,0,0.0636894591527941
"AC126120.1",NA,NA,0,0.0290749400765485
"AC126121.1",NA,NA,0,0.0172345768539601
"AC126121.2",NA,NA,0,0.0165747353743717
"AC126124.1",NA,NA,0,0
"AC126124.2",NA,NA,0,0.0664784216767837
"AC126177.1",NA,NA,0,0.0848487131584166
"AC126177.2",NA,NA,0,0
"AC126177.3",NA,NA,0,0.0804857994074957
"AC126177.4",NA,NA,0,0.02974356714458
"AC126177.5",NA,NA,0,0
"AC126177.6",NA,NA,0,0.0371137112122925
"AC126177.8",NA,NA,0,0
"AC126178.1",NA,NA,0,0.0979787057386221
"AC126182.1",NA,NA,0,0.0290749400765485
"AC126182.2",NA,NA,0,0
"AC126283.1",NA,NA,0,0.0220699673050208
"AC126323.1",NA,NA,0,0.141210480099007
"AC126323.3",NA,NA,0,0
"AC126323.4",NA,NA,0,0
"AC126323.5",NA,NA,0,0
"AC126323.6",NA,NA,0,0.22071374040925
"AC126335.1",NA,NA,0,0
"AC126335.2",NA,NA,0,0.0738980584668224
"AC126365.2",NA,NA,0,0
"AC126471.1",NA,NA,0,0
"AC126564.1",NA,NA,0,0.946688957843697
"AC126603.1",NA,NA,0,0.0306072588805818
"AC126614.1",NA,NA,0,0
"AC126615.2",NA,NA,0,0
"AC126696.1",NA,NA,0,0.0647096818538203
"AC126696.2",NA,NA,0,0
"AC126696.3",NA,NA,0,0
"AC126755.3",NA,NA,0,0
"AC126755.5",NA,NA,0,0
"AC126755.6",NA,NA,0,0
"AC126768.1",NA,NA,0,0.00459369485613852
"AC126768.2",NA,NA,0,0
"AC126768.3",NA,NA,0,0
"AC126773.1",NA,NA,0,0.0192279798508133
"AC126773.3",NA,NA,0,0.00844147511555528
"AC126915.1",NA,NA,0,0.177189773698325
"AC126915.2",NA,NA,0,0
"AC126915.3",NA,NA,0,0
"AC127002.1",NA,NA,0,0
"AC127024.1",NA,NA,0,0.0574622075053047
"AC127024.3",NA,NA,0,0.00787408915686269
"AC127024.4",NA,NA,0,0
"AC127024.6",NA,NA,0,0.0571409957024607
"AC127024.7",NA,NA,0,0
"AC127029.1",NA,NA,0,0
"AC127029.2",NA,NA,0,0
"AC127070.4",NA,NA,0,0.00514207459550024
"AC127071.1",NA,NA,0,0.0565965951013606
"AC127071.2",NA,NA,0,0.0056022180480967
"AC127381.1",NA,NA,0,0.0390768320798036
"AC127381.3",NA,NA,0,0
"AC127383.1",NA,NA,0,0.119782417741713
"AC127391.1",NA,NA,0,0
"AC127455.1",NA,NA,0,0
"AC127459.1",NA,NA,0,0
"AC127459.2",NA,NA,0,0.0205228189468641
"AC127459.3",NA,NA,0,0
"AC127496.2",NA,NA,0,0
"AC127496.3",NA,NA,0,0
"AC127496.4",NA,NA,0,0.0391721722893672
"AC127522.1",NA,NA,0,0
"AC127526.1",NA,NA,0,0
"AC127526.2",NA,NA,0,0.015014365745145
"AC127526.3",NA,NA,0,0
"AC127537.1",NA,NA,0,0.00459369485613852
"AC127537.2",NA,NA,0,0
"AC127540.1",NA,NA,0,0.00459369485613852
"AC127894.1",NA,NA,0,0
"AC128657.1",NA,NA,0,0
"AC128676.1",NA,NA,0,0
"AC128685.1",NA,NA,0,0.0116628069773256
"AC128687.1",NA,NA,0,0
"AC128687.2",NA,NA,0,0.00459369485613852
"AC128688.1",NA,NA,0,0
"AC128707.1",NA,NA,0,0
"AC128709.1",NA,NA,0,0
"AC128709.2",NA,NA,0,0.00500580753767291
"AC128709.3",NA,NA,0,0.00720896998871191
"AC128713.1",NA,NA,0,0
"AC128714.1",NA,NA,0,0.0168559272654602
"AC128716.1",NA,NA,0,0
"AC129492.2",NA,NA,0,0.0172716559276116
"AC129492.3",NA,NA,0,0
"AC129492.4",NA,NA,0,0
"AC129492.5",NA,NA,0,0.00609493717948249
"AC129492.6",NA,NA,0,0.0065956513762407
"AC129492.7",NA,NA,0,0.0122414219059666
"AC129507.2",NA,NA,0,0.104893343671719
"AC129507.3",NA,NA,0,0
"AC129507.4",NA,NA,0,0.0221677744470194
"AC129510.1",NA,NA,0,0.00959950239381143
"AC129510.2",NA,NA,0,0
"AC129778.1",NA,NA,0,0
"AC129807.1",NA,NA,0,0
"AC129850.1",NA,NA,0,0.0337487004923842
"AC129915.3",NA,NA,0,0.0525435593360258
"AC129926.1",NA,NA,0,0
"AC130289.1",NA,NA,0,0
"AC130289.2",NA,NA,0,0
"AC130324.2",NA,NA,0,0
"AC130360.1",NA,NA,0,0
"AC130360.2",NA,NA,0,0.0799605062053058
"AC130364.1",NA,NA,0,0
"AC130364.2",NA,NA,0,0.0290749400765485
"AC130365.2",NA,NA,0,0
"AC130366.1",NA,NA,0,0
"AC130371.1",NA,NA,0,0
"AC130404.1",NA,NA,0,0
"AC130415.1",NA,NA,0,0.224234265711717
"AC130456.1",NA,NA,0,0.0304351483719464
"AC130456.4",NA,NA,0,0.00840332707214505
"AC130456.6",NA,NA,0,0.0137810845684156
"AC130462.1",NA,NA,0,0.00504788810293944
"AC130464.1",NA,NA,0,0
"AC130469.1",NA,NA,0,0
"AC130472.1",NA,NA,0,0.0115077745537957
"AC130509.1",NA,NA,0,0
"AC130650.1",NA,NA,0,0
"AC130651.2",NA,NA,0,0.0229250807444269
"AC130686.1",NA,NA,0,0.293668638581362
"AC130709.1",NA,NA,0,0.00830985965871251
"AC130710.1",NA,NA,0,0.0114625403722134
"AC131009.1",NA,NA,0,0
"AC131025.2",NA,NA,0,0
"AC131055.1",NA,NA,0,0.0255567451747161
"AC131055.2",NA,NA,0,0.0290749400765485
"AC131094.1",NA,NA,0,0
"AC131097.1",NA,NA,0,0
"AC131097.2",NA,NA,0,0.00918738971227705
"AC131097.4",NA,NA,0,0.0117147673451891
"AC131157.1",NA,NA,0,0
"AC131159.1",NA,NA,0,0
"AC131182.1",NA,NA,0,0
"AC131210.1",NA,NA,0,0.00309105223547741
"AC131211.1",NA,NA,0,0.0136171045581345
"AC131233.1",NA,NA,0,0.00915257414317262
"AC131235.2",NA,NA,0,0
"AC131235.3",NA,NA,0,0
"AC131235.4",NA,NA,0,0.00459220907850345
"AC131254.1",NA,NA,0,0.317798429099178
"AC131254.3",NA,NA,0,0
"AC131274.1",NA,NA,0,0
"AC131274.2",NA,NA,0,0.0476901663095082
"AC131274.3",NA,NA,0,0.113318645175871
"AC131274.4",NA,NA,0,0
"AC131280.1",NA,NA,0,0.791146854220076
"AC131281.1",NA,NA,0,0
"AC131281.2",NA,NA,0,0
"AC131532.1",NA,NA,0,0
"AC131571.1",NA,NA,0,0
"AC131649.1",NA,NA,0,0.170185272631826
"AC131649.2",NA,NA,0,0.127976820061124
"AC131888.1",NA,NA,0,0.0737827589639196
"AC131902.1",NA,NA,0,0
"AC131902.2",NA,NA,0,0.0306001251884844
"AC131902.3",NA,NA,0,0.0445791050423693
"AC131935.1",NA,NA,0,0
"AC131935.2",NA,NA,0,0.164261400043801
"AC131953.1",NA,NA,0,0
"AC131956.1",NA,NA,0,0
"AC131956.2",NA,NA,0,0
"AC131971.1",NA,NA,0,0.0991949794171698
"AC132008.1",NA,NA,0,0.0276296657143742
"AC132154.1",NA,NA,0,0.0291901545204091
"AC132186.1",NA,NA,0,0
"AC132192.1",NA,NA,0,0
"AC132217.1",NA,NA,0,0
"AC132219.1",NA,NA,0,0
"AC132219.2",NA,NA,0,0.194823402798747
"AC132479.1",NA,NA,0,0
"AC132803.1",NA,NA,0,0.00459369485613852
"AC132807.1",NA,NA,0,0.00459369485613852
"AC132807.2",NA,NA,0,0.047423494241455
"AC132825.2",NA,NA,0,0.0160910573626886
"AC132825.3",NA,NA,0,0.236820421325305
"AC132825.4",NA,NA,0,0.277140087481928
"AC132825.6",NA,NA,0,0
"AC132825.7",NA,NA,0,0.0133047964962191
"AC132825.8",NA,NA,0,0.00735690920521735
"AC132938.1",NA,NA,0,0
"AC132938.3",NA,NA,0,0.0303278481291927
"AC132938.4",NA,NA,0,0.00681288090135831
"AC133041.1",NA,NA,0,0
"AC133065.1",NA,NA,0,0.0823533697715988
"AC133104.1",NA,NA,0,0
"AC133104.2",NA,NA,0,0
"AC133106.1",NA,NA,0,0
"AC133141.1",NA,NA,0,0.00459369485613852
"AC133480.1",NA,NA,0,0
"AC133485.1",NA,NA,0,0
"AC133485.2",NA,NA,0,0.297700684368939
"AC133485.3",NA,NA,0,0
"AC133485.4",NA,NA,0,0
"AC133485.5",NA,NA,0,0
"AC133485.6",NA,NA,0,0.0526972075471366
"AC133528.1",NA,NA,0,0.0693543162492904
"AC133539.1",NA,NA,0,0
"AC133539.2",NA,NA,0,0.00500580753767291
"AC133540.1",NA,NA,0,0
"AC133548.1",NA,NA,0,0
"AC133548.2",NA,NA,0,0.035752072946153
"AC133550.1",NA,NA,0,0.0936294227770709
"AC133552.1",NA,NA,0,0.282744764793099
"AC133552.3",NA,NA,0,0.0482699717801857
"AC133552.4",NA,NA,0,0.00918738971227705
"AC133555.1",NA,NA,0,0
"AC133555.2",NA,NA,0,0
"AC133555.3",NA,NA,0,0.0116628069773256
"AC133555.4",NA,NA,0,0.0133640745059008
"AC133555.5",NA,NA,0,0
"AC133561.1",NA,NA,0,0
"AC133561.2",NA,NA,0,0.147649228401953
"AC133561.3",NA,NA,0,0
"AC133561.4",NA,NA,0,0
"AC133561.5",NA,NA,0,0
"AC133565.1",NA,NA,0,0
"AC133569.1",NA,NA,0,0
"AC133634.1",NA,NA,0,0.00459369485613852
"AC133681.1",NA,NA,0,0.0141821119320348
"AC133794.1",NA,NA,0,0.00787408915686269
"AC133865.1",NA,NA,0,0
"AC133919.1",NA,NA,0,0.0163690445175332
"AC133919.2",NA,NA,0,0
"AC133919.3",NA,NA,0,0.0470387394116277
"AC133961.1",NA,NA,0,0.184413969156743
"AC133963.2",NA,NA,0,0
"AC134026.1",NA,NA,0,0.0730129374885205
"AC134043.1",NA,NA,0,0.00459369485613852
"AC134312.2",NA,NA,0,0
"AC134312.3",NA,NA,0,0
"AC134312.6",NA,NA,0,0.000845786610812272
"AC134503.1",NA,NA,0,0
"AC134508.1",NA,NA,0,0.194106818431049
"AC134511.1",NA,NA,0,0
"AC134684.1",NA,NA,0,0
"AC134684.3",NA,NA,0,0
"AC134698.1",NA,NA,0,0
"AC134698.2",NA,NA,0,0
"AC134698.3",NA,NA,0,0
"AC134698.4",NA,NA,0,0
"AC134698.5",NA,NA,0,0
"AC134772.2",NA,NA,0,0.0643525659924885
"AC134775.1",NA,NA,0,0.0258581679488008
"AC134878.1",NA,NA,0,0
"AC134878.2",NA,NA,0,0
"AC134879.1",NA,NA,0,0
"AC134879.2",NA,NA,0,0
"AC134879.3",NA,NA,0,0
"AC134915.1",NA,NA,0,0
"AC134978.1",NA,NA,0,0
"AC134980.1",NA,NA,0,0
"AC134981.1",NA,NA,0,0
"AC135001.1",NA,NA,0,0
"AC135012.2",NA,NA,0,0.0466065405008973
"AC135012.3",NA,NA,0,0.352525452559919
"AC135048.3",NA,NA,0,0
"AC135050.2",NA,NA,0,0
"AC135050.4",NA,NA,0,0
"AC135068.1",NA,NA,0,0.083822113336549
"AC135068.10",NA,NA,0,0
"AC135068.11",NA,NA,0,0.00459369485613852
"AC135068.12",NA,NA,0,0
"AC135068.2",NA,NA,0,0
"AC135068.3",NA,NA,0,0
"AC135068.4",NA,NA,0,0
"AC135068.5",NA,NA,0,0
"AC135068.6",NA,NA,0,0
"AC135068.7",NA,NA,0,0
"AC135068.8",NA,NA,0,0
"AC135068.9",NA,NA,0,0
"AC135178.1",NA,NA,0,0.00667247171706051
"AC135178.3",NA,NA,0,0.0749077463546568
"AC135178.4",NA,NA,0,0
"AC135178.5",NA,NA,0,0.0447723171459606
"AC135178.6",NA,NA,0,0.0285336058952385
"AC135279.1",NA,NA,0,0
"AC135352.1",NA,NA,0,0.0941495369174911
"AC135371.1",NA,NA,0,0.079097275487996
"AC135388.1",NA,NA,0,0.00308948360542045
"AC135507.2",NA,NA,0,0
"AC135586.1",NA,NA,0,0.0842215394201814
"AC135586.2",NA,NA,0,0
"AC135626.1",NA,NA,0,0.0116516351252243
"AC135628.1",NA,NA,0,0
"AC135721.1",NA,NA,0,0.059853713907872
"AC135731.1",NA,NA,0,0.098876587864672
"AC135731.2",NA,NA,0,0.0166952116753403
"AC135776.1",NA,NA,0,0
"AC135776.2",NA,NA,0,0
"AC135776.3",NA,NA,0,0
"AC135782.2",NA,NA,0,0
"AC135803.1",NA,NA,0,0
"AC135895.1",NA,NA,0,0.0208711110851463
"AC135983.5",NA,NA,0,0
"AC135999.1",NA,NA,0,0.0502433449993205
"AC136188.1",NA,NA,0,0
"AC136285.1",NA,NA,0,0
"AC136285.2",NA,NA,0,0
"AC136424.1",NA,NA,0,0.00583140348866279
"AC136424.2",NA,NA,0,0
"AC136428.1",NA,NA,0,0
"AC136428.2",NA,NA,0,0
"AC136428.3",NA,NA,0,0.00459369485613852
"AC136428.4",NA,NA,0,0.00921164477973822
"AC136443.1",NA,NA,0,0
"AC136443.2",NA,NA,0,0
"AC136443.3",NA,NA,0,0
"AC136443.4",NA,NA,0,0
"AC136469.1",NA,NA,0,0.0114625403722134
"AC136469.2",NA,NA,0,0.0569294375044571
"AC136475.10",NA,NA,0,0.00840332707214505
"AC136475.4",NA,NA,0,0
"AC136475.6",NA,NA,0,0
"AC136475.8",NA,NA,0,0
"AC136489.1",NA,NA,0,0
"AC136604.1",NA,NA,0,0.0056022180480967
"AC136619.1",NA,NA,0,0
"AC136619.2",NA,NA,0,0.0573127018610672
"AC136621.1",NA,NA,0,0.426545450580427
"AC136624.1",NA,NA,0,0.0627435750092355
"AC136624.2",NA,NA,0,0.0101959129042352
"AC136624.3",NA,NA,0,0
"AC136628.1",NA,NA,0,0
"AC136628.2",NA,NA,0,0.0348030289428088
"AC136698.1",NA,NA,0,0
"AC136759.1",NA,NA,0,0.102974708450594
"AC136777.1",NA,NA,0,0
"AC136777.2",NA,NA,0,0
"AC136896.1",NA,NA,0,0
"AC136932.1",NA,NA,0,0
"AC136944.1",NA,NA,0,0
"AC136944.2",NA,NA,0,0
"AC136944.3",NA,NA,0,0
"AC136944.5",NA,NA,0,0
"AC136944.6",NA,NA,0,0
"AC137055.1",NA,NA,0,0.0393704457843135
"AC137056.1",NA,NA,0,0.0763260041071925
"AC137056.2",NA,NA,0,0.209745776832459
"AC137499.1",NA,NA,0,0
"AC137527.2",NA,NA,0,0
"AC137549.1",NA,NA,0,0.0562616673091282
"AC137579.1",NA,NA,0,0
"AC137579.2",NA,NA,0,0
"AC137590.1",NA,NA,0,0
"AC137590.2",NA,NA,0,0.00341378010848229
"AC137627.1",NA,NA,0,0
"AC137630.1",NA,NA,0,0.0591794159388263
"AC137630.2",NA,NA,0,0
"AC137675.1",NA,NA,0,0
"AC137695.1",NA,NA,0,0
"AC137695.2",NA,NA,0,0.0154730629709594
"AC137723.1",NA,NA,0,0.293028224072015
"AC137735.1",NA,NA,0,0.0290749400765485
"AC137761.1",NA,NA,0,0
"AC137761.2",NA,NA,0,0
"AC137768.1",NA,NA,0,0
"AC137794.1",NA,NA,0,0.0214286516013825
"AC137800.1",NA,NA,0,0
"AC137800.2",NA,NA,0,0
"AC137803.1",NA,NA,0,0
"AC137810.1",NA,NA,0,0
"AC137932.1",NA,NA,0,0.00847624106239714
"AC137936.1",NA,NA,0,0.00304746858974125
"AC137936.2",NA,NA,0,0.0966249765901383
"AC138024.1",NA,NA,0,0
"AC138028.1",NA,NA,0,0
"AC138028.3",NA,NA,0,0.00167208916264303
"AC138028.5",NA,NA,0,0.0430355996686599
"AC138035.2",NA,NA,0,0
"AC138035.3",NA,NA,0,0
"AC138057.1",NA,NA,0,0
"AC138089.1",NA,NA,0,0.0550303252139925
"AC138123.1",NA,NA,0,0
"AC138123.3",NA,NA,0,0.00343584662765469
"AC138207.2",NA,NA,0,0.00640294031214897
"AC138207.3",NA,NA,0,0.0226858020037952
"AC138207.5",NA,NA,0,0
"AC138207.7",NA,NA,0,0.00108317163747129
"AC138230.1",NA,NA,0,0.00377375226089272
"AC138304.1",NA,NA,0,0.0560191460892563
"AC138305.1",NA,NA,0,0
"AC138305.2",NA,NA,0,0.0136257618027166
"AC138305.3",NA,NA,0,0
"AC138331.1",NA,NA,0,0
"AC138356.3",NA,NA,0,0
"AC138360.1",NA,NA,0,0
"AC138430.1",NA,NA,0,0.00687169325530938
"AC138430.2",NA,NA,0,0.0147102755670668
"AC138466.1",NA,NA,0,0
"AC138466.3",NA,NA,0,0
"AC138466.5",NA,NA,0,0
"AC138473.1",NA,NA,0,0
"AC138474.1",NA,NA,0,0
"AC138512.1",NA,NA,0,0
"AC138517.1",NA,NA,0,0
"AC138625.1",NA,NA,0,0
"AC138625.2",NA,NA,0,0
"AC138627.2",NA,NA,0,0
"AC138645.1",NA,NA,0,0
"AC138646.1",NA,NA,0,0
"AC138647.1",NA,NA,0,0
"AC138649.3",NA,NA,0,0
"AC138649.4",NA,NA,0,0
"AC138649.5",NA,NA,0,0
"AC138696.1",NA,NA,0,0
"AC138696.2",NA,NA,0,0.00682756021696457
"AC138701.1",NA,NA,0,0
"AC138701.2",NA,NA,0,0
"AC138749.2",NA,NA,0,0
"AC138749.3",NA,NA,0,0.0116628069773256
"AC138749.4",NA,NA,0,0
"AC138749.5",NA,NA,0,0
"AC138761.1",NA,NA,0,0
"AC138761.2",NA,NA,0,0
"AC138761.3",NA,NA,0,0.0639430466028815
"AC138761.5",NA,NA,0,0.16662542454311
"AC138761.6",NA,NA,0,0.023380066064918
"AC138811.2",NA,NA,0,0.244600685042804
"AC138819.1",NA,NA,0,0
"AC138832.1",NA,NA,0,0.0508312680520856
"AC138853.1",NA,NA,0,0.012189874358965
"AC138869.1",NA,NA,0,0
"AC138869.2",NA,NA,0,0
"AC138869.3",NA,NA,0,0
"AC138894.1",NA,NA,0,0.193343174606628
"AC138894.2",NA,NA,0,0
"AC138894.4",NA,NA,0,0
"AC138904.2",NA,NA,0,0
"AC138907.1",NA,NA,0,0
"AC138907.10",NA,NA,0,0
"AC138907.2",NA,NA,0,0
"AC138907.3",NA,NA,0,0
"AC138907.4",NA,NA,0,0
"AC138907.5",NA,NA,0,0
"AC138907.6",NA,NA,0,0
"AC138907.7",NA,NA,0,0
"AC138907.8",NA,NA,0,0
"AC138907.9",NA,NA,0,0
"AC138915.1",NA,NA,0,0.00280110902404835
"AC138915.2",NA,NA,0,0
"AC138915.3",NA,NA,0,0
"AC138932.2",NA,NA,0,0.120083893220801
"AC138932.4",NA,NA,0,0
"AC138932.5",NA,NA,0,0.0868134588438207
"AC138951.1",NA,NA,0,0.954899854258228
"AC138956.1",NA,NA,0,0.0440171479204447
"AC138956.2",NA,NA,0,0.0730608801747926
"AC138965.1",NA,NA,0,0
"AC138965.2",NA,NA,0,0
"AC138969.3",NA,NA,0,0.0076520114934437
"AC138969.4",NA,NA,0,0
"AC139085.1",NA,NA,0,0
"AC139099.2",NA,NA,0,0.105559433074494
"AC139099.3",NA,NA,0,0
"AC139099.4",NA,NA,0,0.480306769898122
"AC139100.1",NA,NA,0,0.0250323375602135
"AC139100.2",NA,NA,0,0.00459369485613852
"AC139143.1",NA,NA,0,0.0477967557264583
"AC139256.1",NA,NA,0,0.243751228654843
"AC139272.1",NA,NA,0,0
"AC139365.1",NA,NA,0,0
"AC139365.2",NA,NA,0,0.0096585658343301
"AC139426.1",NA,NA,0,0.105876773432854
"AC139426.2",NA,NA,0,0
"AC139426.3",NA,NA,0,0.0109798708129087
"AC139451.1",NA,NA,0,0
"AC139453.1",NA,NA,0,0.0821340715541142
"AC139453.2",NA,NA,0,0
"AC139453.3",NA,NA,0,0
"AC139491.1",NA,NA,0,0.0199642525452369
"AC139491.2",NA,NA,0,0.0130436251700462
"AC139491.3",NA,NA,0,0
"AC139491.4",NA,NA,0,0
"AC139491.6",NA,NA,0,0.0657730073541238
"AC139493.2",NA,NA,0,0.08550039902667
"AC139495.1",NA,NA,0,0
"AC139495.2",NA,NA,0,0
"AC139497.1",NA,NA,0,0
"AC139530.2",NA,NA,0,0
"AC139697.1",NA,NA,0,0.0421368761105265
"AC139712.1",NA,NA,0,0
"AC139712.2",NA,NA,0,0
"AC139712.3",NA,NA,0,0.00343584662765469
"AC139713.1",NA,NA,0,0.0272515236054333
"AC139718.1",NA,NA,0,0
"AC139718.2",NA,NA,0,0
"AC139720.2",NA,NA,0,0
"AC139722.1",NA,NA,0,0.0251328118308389
"AC139768.1",NA,NA,0,0.784656331434311
"AC139769.3",NA,NA,0,0
"AC139783.1",NA,NA,0,0.0550375512011308
"AC139783.2",NA,NA,0,0.0442053249214915
"AC139792.1",NA,NA,0,0
"AC139887.1",NA,NA,0,0
"AC139887.3",NA,NA,0,0
"AC140059.1",NA,NA,0,0
"AC140063.1",NA,NA,0,0
"AC140076.1",NA,NA,0,0.0121038473192554
"AC140113.1",NA,NA,0,0
"AC140113.2",NA,NA,0,0
"AC140113.3",NA,NA,0,0
"AC140113.4",NA,NA,0,0
"AC140118.1",NA,NA,0,0
"AC140125.3",NA,NA,0,0
"AC140172.1",NA,NA,0,0
"AC140479.1",NA,NA,0,0.107164138316147
"AC140479.2",NA,NA,0,0.329179376096443
"AC140479.6",NA,NA,0,0
"AC140479.7",NA,NA,0,0
"AC140481.2",NA,NA,0,0
"AC140481.3",NA,NA,0,0.0262069781006105
"AC140504.1",NA,NA,0,0
"AC140658.1",NA,NA,0,0
"AC140658.2",NA,NA,0,0.00623236334658367
"AC140658.3",NA,NA,0,0.00573273687187205
"AC140658.4",NA,NA,0,0.00304746858974125
"AC140658.5",NA,NA,0,0
"AC140658.6",NA,NA,0,0
"AC140725.1",NA,NA,0,0.00310578165604601
"AC140725.2",NA,NA,0,0
"AC140725.3",NA,NA,0,0
"AC140847.1",NA,NA,0,0.00918738971227705
"AC140847.2",NA,NA,0,0.00588084191073729
"AC140847.3",NA,NA,0,0
"AC140878.1",NA,NA,0,0
"AC141002.1",NA,NA,0,0
"AC141257.1",NA,NA,0,0
"AC141257.2",NA,NA,0,0
"AC141257.3",NA,NA,0,0
"AC141257.4",NA,NA,0,0
"AC141273.1",NA,NA,0,0.00154034496801893
"AC141273.2",NA,NA,0,0
"AC141273.3",NA,NA,0,0
"AC141557.1",NA,NA,0,0
"AC141557.2",NA,NA,0,0
"AC141846.1",NA,NA,0,0
"AC141930.1",NA,NA,0,0.00229610453925172
"AC141930.2",NA,NA,0,0.0511853663658614
"AC141930.3",NA,NA,0,0.00188687613044636
"AC142086.1",NA,NA,0,0.00919742418164692
"AC142086.2",NA,NA,0,0
"AC142086.3",NA,NA,0,0.0966096706258949
"AC142086.4",NA,NA,0,0
"AC142086.5",NA,NA,0,0.00114805226962586
"AC142086.6",NA,NA,0,0.0457685465205188
"AC142381.1",NA,NA,0,0
"AC142381.2",NA,NA,0,0.0102596504118511
"AC142381.3",NA,NA,0,0.0265181054974363
"AC142381.4",NA,NA,0,0
"AC142384.1",NA,NA,0,0
"AC142391.1",NA,NA,0,0.0128135600181516
"AC143336.1",NA,NA,0,0.048029488415249
"AC144568.1",NA,NA,0,0
"AC144568.2",NA,NA,0,0.0582581756261216
"AC144833.1",NA,NA,0,0.259341678738116
"AC144836.1",NA,NA,0,0.145619990514562
"AC145098.1",NA,NA,0,0
"AC145141.1",NA,NA,0,0
"AC145141.2",NA,NA,0,0
"AC145146.1",NA,NA,0,0.00246351732844987
"AC145146.2",NA,NA,0,0
"AC145207.1",NA,NA,0,0.121403675980655
"AC145207.4",NA,NA,0,0.0359390473903317
"AC145207.6",NA,NA,0,0.020535171142482
"AC145207.9",NA,NA,0,0.013344943434121
"AC145285.3",NA,NA,0,0.0272515236054333
"AC145285.5",NA,NA,0,0
"AC145285.8",NA,NA,0,0
"AC145343.1",NA,NA,0,0.108021443581753
"AC145350.1",NA,NA,0,0
"AC145350.2",NA,NA,0,0.028786093212686
"AC145350.3",NA,NA,0,0
"AC145350.4",NA,NA,0,0
"AC145423.1",NA,NA,0,0.0957321987601053
"AC145423.2",NA,NA,0,0
"AC145543.1",NA,NA,0,0
"AC145625.1",NA,NA,0,0
"AC145676.1",NA,NA,0,0.145840245690078
"AC146944.1",NA,NA,0,0
"AC146944.4",NA,NA,0,0
"AC146949.1",NA,NA,0,0
"AC147055.1",NA,NA,0,0
"AC147055.2",NA,NA,0,0
"AC147055.3",NA,NA,0,0
"AC147055.4",NA,NA,0,0.033668634932687
"AC147067.2",NA,NA,0,0.0215100111686716
"AC147651.1",NA,NA,0,0.236083051283138
"AC147651.2",NA,NA,0,0
"AC147876.1",NA,NA,0,0
"AC148477.1",NA,NA,0,0
"AC148477.3",NA,NA,0,0.0236134683369206
"AC148477.4",NA,NA,0,0.0166600032207118
"AC148477.5",NA,NA,0,0.0400489701296203
"AC148477.6",NA,NA,0,0.0415274463254074
"AC148477.7",NA,NA,0,0.0290749400765485
"AC148477.8",NA,NA,0,0
"AC148477.9",NA,NA,0,0
"AC152007.1",NA,NA,0,0
"AC159540.1",NA,NA,0,0
"AC174048.1",NA,NA,0,0
"AC174071.1",NA,NA,0,0.00851891505823871
"AC183088.1",NA,NA,0,0
"AC183088.2",NA,NA,0,0
"AC183089.1",NA,NA,0,0
"AC183089.2",NA,NA,0,0
"AC187653.1",NA,NA,0,0.00557424720386098
"AC190387.1",NA,NA,0,0
"AC209005.1",NA,NA,0,0
"AC209007.1",NA,NA,0,0.0170076036726485
"AC209154.1",NA,NA,0,0.0630230913989941
"AC211429.1",NA,NA,0,0
"AC211433.1",NA,NA,0,0.624059754152588
"AC211433.2",NA,NA,0,0
"AC211433.3",NA,NA,0,0
"AC211469.1",NA,NA,0,0
"AC211469.2",NA,NA,0,0
"AC211476.1",NA,NA,0,0
"AC211476.2",NA,NA,0,0.0848253026593815
"AC211476.3",NA,NA,0,0
"AC211476.4",NA,NA,0,0
"AC211485.1",NA,NA,0,0.0299967713646886
"AC211486.1",NA,NA,0,0.00681288090135831
"AC211486.2",NA,NA,0,0
"AC211486.3",NA,NA,0,0.00331095902007479
